dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
breast_cancer,RandomNN,1.3541307178807505,1.4311346769751778,0.01100015640258789,5,5.0,1.0
breast_cancer,RandomNN,1.3822521937050922,1.4134004629451682,0.013003110885620115,5,5.0,2.0
breast_cancer,RandomNN,1.5591555498507772,1.4918034194258865,0.016995906829833984,5,5.0,3.0
breast_cancer,RandomNN,1.0915252777404807,1.1358192996259266,0.005999088287353516,5,5.0,4.0
heart,RandomNN,3.3531588821161,2.737201351290941,0.010013580322265623,5,5.0,0.0
heart,RandomNN,2.5058623265992748,2.8015811506138086,0.010987520217895508,5,5.0,1.0
heart,RandomNN,3.1708280360415046,3.1491324628997743,0.00800013542175293,5,5.0,2.0
heart,RandomNN,3.1033350074901405,2.8174425942899046,0.011000871658325195,5,5.0,3.0
heart,RandomNN,4.069188060135616,4.2027186934660605,0.007003068923950195,5,5.0,4.0
iris,RandomNN,1.9703048990705356,2.000945248599112,0.004999399185180664,5,5.0,0.0
iris,RandomNN,2.3481426486867067,2.3345906410633033,0.00500178337097168,5,5.0,1.0
iris,RandomNN,2.0743095864916583,2.25541891193749,0.010004281997680664,5,5.0,2.0
iris,RandomNN,1.8317620774974168,1.8952827580737048,0.003998517990112305,5,5.0,3.0
iris,RandomNN,2.2778252008105446,2.487121065362567,0.004989862442016602,5,5.0,4.0
wine,RandomNN,2.1783308752572763,2.166970026988591,0.005999326705932617,5,5.0,0.0
wine,RandomNN,1.9375092723298903,1.8828946870881909,0.004999637603759766,5,5.0,1.0
wine,RandomNN,2.0377072384048467,2.062543360440046,0.006999969482421875,5,5.0,2.0
wine,RandomNN,1.9524453898540972,2.1725574550240374,0.005999326705932617,5,5.0,3.0
wine,RandomNN,2.1776724180583966,2.018229210732827,0.007002592086791992,5,5.0,4.0
breast_cancer,RandomNN,1.4780459731036208,1.530161151153324,0.006002902984619141,5,5.0,0.0
breast_cancer,RandomNN,1.4819800878111713,1.5727483998365583,0.014997482299804688,5,5.0,1.0
breast_cancer,RandomNN,1.1329283415527107,1.2321367850448253,0.007999897003173828,5,5.0,2.0
breast_cancer,RandomNN,1.3872632732753292,1.3674022180279424,0.01199936866760254,5,5.0,3.0
breast_cancer,RandomNN,1.3893824319497183,1.3478477375550606,0.016000032424926758,5,5.0,4.0
heart,RandomNN,3.2977175796499463,3.5087535346045757,0.015987634658813477,5,5.0,0.0
heart,RandomNN,3.1117134781195297,3.1059522200020986,0.010000228881835938,5,5.0,1.0
heart,RandomNN,3.5808538208918788,3.2523734351620877,0.019998550415039062,5,5.0,2.0
heart,RandomNN,3.0157039799993344,3.0255393642842714,0.00900125503540039,5,5.0,3.0
heart,RandomNN,3.241487217161713,3.5163845528921813,0.01499819755554199,5,5.0,4.0
iris,RandomNN,2.0749235945646243,2.1735765993908247,0.007001161575317383,5,5.0,0.0
iris,RandomNN,2.3389390422745944,2.165139165612105,0.005999326705932617,5,5.0,1.0
iris,RandomNN,1.9485269265459664,1.965278004855,0.0019998550415039067,5,5.0,2.0
iris,RandomNN,2.3078261327849914,2.6035912000286423,0.01299738883972168,5,5.0,3.0
iris,RandomNN,2.2165498501587138,2.523461952570246,0.004999399185180664,5,5.0,4.0
wine,RandomNN,2.651201663777059,2.524930353128088,0.006988525390625,5,5.0,0.0
wine,RandomNN,2.031125483998633,1.989657474480201,0.005001306533813477,5,5.0,1.0
wine,RandomNN,2.5029560178136165,2.718927038553732,0.004985809326171875,5,5.0,2.0
wine,RandomNN,2.0361940719460008,2.03328386957594,0.005999565124511719,5,5.0,3.0
wine,RandomNN,2.3434533235348667,2.0673795956829446,0.00899958610534668,5,5.0,4.0
breast_cancer,RandomNN,1.4342482731799109,1.389473634676683,0.011006832122802734,5,5.0,0.0
breast_cancer,RandomNN,1.3466502016358632,1.4512626442284222,0.013001680374145508,5,5.0,1.0
breast_cancer,RandomNN,1.4110452266041429,1.3718290676521554,0.016013622283935547,5,5.0,2.0
breast_cancer,RandomNN,1.479080270183298,1.5639850792708634,0.01798701286315918,5,5.0,3.0
breast_cancer,RandomNN,1.512129230343399,1.470248614879696,0.014005661010742188,5,5.0,4.0
heart,RandomNN,2.3208907136593786,2.315884988614102,0.003999710083007813,5,5.0,0.0
heart,RandomNN,2.5504880931804434,2.517118571644184,0.011999845504760742,5,5.0,1.0
heart,RandomNN,3.8919924508822783,3.858842920130776,0.009000539779663086,5,5.0,2.0
heart,RandomNN,3.7112782184061617,3.6911776672406917,0.008997917175292969,5,5.0,3.0
heart,RandomNN,2.8029411424194244,2.6768025088593728,0.016999244689941406,5,5.0,4.0
iris,RandomNN,2.5261792318996146,3.1095928006738736,0.007001638412475586,5,5.0,0.0
iris,RandomNN,2.3369426850216786,2.5770062112333774,0.004001379013061523,5,5.0,1.0
iris,RandomNN,1.9030060310235442,1.7991722224008868,0.006002187728881836,5,5.0,2.0
iris,RandomNN,2.104928952612449,2.187288037434941,0.00699615478515625,5,5.0,3.0
iris,RandomNN,1.9567161138225029,1.9289160667575669,0.004998207092285156,5,5.0,4.0
