dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
breast_cancer,GeneticNN,0.9466480337544539,0.8676695462059227,17.556344270706177,5,10.0,4.0
heart,BasicNN,4.340380944156232,15.975084571943482,0.0069980621337890625,5,10.0,0.0
heart,RandomNN,2.961493649971659,2.844693860263605,0.0170137882232666,5,10.0,0.0
heart,AnnealedNN,6.211437448009618,5.796795464904552,0.03801369667053223,5,10.0,0.0
heart,StrategyNN,2.287036726533464,2.1862900920094415,16.81709623336792,5,10.0,0.0
heart,GeneticNN,2.158772743803813,1.9577776490447096,20.376145124435425,5,10.0,0.0
heart,BasicNN,5.74447134888099,24.55148298987875,0.007999420166015625,5,10.0,1.0
heart,RandomNN,3.2740474993645377,2.982627021932664,0.014998435974121094,5,10.0,1.0
heart,AnnealedNN,8.361998097759866,9.165137816927324,0.03699660301208496,5,10.0,1.0
heart,StrategyNN,2.762667253491894,2.6761206200524033,15.671690940856934,5,10.0,1.0
heart,GeneticNN,2.1318728977392016,2.202130349222248,21.334824800491333,5,10.0,1.0
heart,BasicNN,4.779096792879047,8.618901104370147,0.009012699127197266,5,10.0,2.0
heart,RandomNN,3.225362604233712,3.4535275512880452,0.01599907875061035,5,10.0,2.0
heart,AnnealedNN,2.7435318857733466,2.6474118128805646,0.038001060485839844,5,10.0,2.0
heart,StrategyNN,2.927107857932587,2.895098577345097,17.83407235145569,5,10.0,2.0
heart,GeneticNN,2.131791097474613,1.9401448058313573,19.50808548927307,5,10.0,2.0
heart,BasicNN,4.078265053318775,13.393879433446914,0.003000974655151367,5,10.0,3.0
heart,RandomNN,3.0062851215126067,3.4363774046597095,0.017998695373535156,5,10.0,3.0
heart,AnnealedNN,7.714866724480224,11.526186669634164,0.03900027275085449,5,10.0,3.0
heart,StrategyNN,2.8582635647507355,2.8905525041483204,15.444374084472656,5,10.0,3.0
heart,GeneticNN,2.12666300297685,2.469378542260148,18.50462770462036,5,10.0,3.0
heart,BasicNN,4.178444062492915,4.983457480490894,0.009000062942504883,5,10.0,4.0
heart,RandomNN,2.666430174639599,2.948438240344417,0.022001981735229492,5,10.0,4.0
heart,AnnealedNN,5.55077729340388,21.537201363347684,0.042000532150268555,5,10.0,4.0
heart,StrategyNN,2.0933539429990087,2.2416703444218333,16.631500482559204,5,10.0,4.0
heart,GeneticNN,2.1245606797927037,2.2434423632829743,20.015013217926025,5,10.0,4.0
iris,BasicNN,5.682269208978912,2.874649917533222,0.00600123405456543,5,10.0,0.0
iris,RandomNN,2.1046022447022374,2.2617850593263196,0.012996435165405273,5,10.0,0.0
iris,AnnealedNN,4.245383611902853,5.288800512154653,0.03501152992248535,5,10.0,0.0
iris,StrategyNN,1.909913750042397,1.9665801897626016,90.41897487640381,5,10.0,0.0
iris,GeneticNN,1.547097445496145,1.5514166960467226,125.08577728271484,5,10.0,0.0
iris,BasicNN,4.004775807642986,3.681558726717721,0.005999565124511719,5,10.0,1.0
iris,RandomNN,2.141690443376028,2.039740427099923,0.009000301361083984,5,10.0,1.0
iris,AnnealedNN,1.9938131854716195,3.102885757776174,0.03600049018859863,5,10.0,1.0
iris,StrategyNN,1.8259186294924434,1.8748351415404987,96.58497285842896,5,10.0,1.0
iris,GeneticNN,1.6814397080110453,1.6663252604443954,120.94620490074158,5,10.0,1.0
iris,BasicNN,2.0459787760983006,4.665869219948334,0.005013704299926758,5,10.0,2.0
iris,RandomNN,1.9800406356924196,2.0660130404134756,0.010997295379638672,5,10.0,2.0
iris,AnnealedNN,2.9088223219722447,4.409456416441601,0.03899693489074707,5,10.0,2.0
iris,StrategyNN,1.913007307418906,1.9379453265626703,88.6344780921936,5,10.0,2.0
iris,GeneticNN,1.5412810009826925,1.5884911111461046,124.13593888282776,5,10.0,2.0
iris,BasicNN,5.192378090987774,7.394864890868941,0.0029997825622558594,5,10.0,3.0
iris,RandomNN,2.271971997360237,2.3350896882855143,0.00999903678894043,5,10.0,3.0
iris,AnnealedNN,1.9752430874839528,1.9357913986723898,0.03199958801269531,5,10.0,3.0
iris,StrategyNN,1.8477410684953066,1.8645129911002178,95.77485394477844,5,10.0,3.0
iris,GeneticNN,1.5834335510854742,1.612243807262736,128.45744252204895,5,10.0,3.0
iris,BasicNN,2.740958205808395,10.780336289983932,0.004004955291748047,5,10.0,4.0
iris,RandomNN,1.7875860620620692,1.6820526879356783,0.010998964309692383,5,10.0,4.0
