dataset,neural_network,training_loss,testing_loss,time,number_of_folds,epochs,fold
breast_cancer,AnnealedNN,2.6242643532457817,4.568925197766937,0.03443503379821777,5,10.0,1.0
breast_cancer,AnnealedNN,1.4144280152556492,1.3796601933531498,0.034902095794677734,5,10.0,2.0
breast_cancer,AnnealedNN,1.8152674805921538,3.2254294740634073,0.03348398208618164,5,10.0,3.0
breast_cancer,AnnealedNN,3.062272794300681,12.975492581470709,0.032386064529418945,5,10.0,4.0
heart,AnnealedNN,4.265033884355493,3.7388608666367404,0.05000901222229004,5,10.0,0.0
heart,AnnealedNN,3.351887051108928,3.4848671776853632,0.0471501350402832,5,10.0,1.0
heart,AnnealedNN,12.668712992024544,14.07248421479821,0.04733681678771973,5,10.0,2.0
heart,AnnealedNN,4.31226041213144,4.237473277185778,0.0477750301361084,5,10.0,3.0
heart,AnnealedNN,5.00359465153575,10.805286723607157,0.05212831497192383,5,10.0,4.0
iris,AnnealedNN,3.415135409140463,17.022096627577433,0.03209090232849121,5,10.0,0.0
iris,AnnealedNN,2.760940451792743,4.713795765666549,0.031124114990234375,5,10.0,1.0
iris,AnnealedNN,2.676423539873676,8.220031424281117,0.030733108520507812,5,10.0,2.0
iris,AnnealedNN,2.7998568483635875,2.670796305714291,0.026380062103271484,5,10.0,3.0
iris,AnnealedNN,2.325849354538863,9.1853976030105,0.027683734893798828,5,10.0,4.0
wine,AnnealedNN,5.391211255373878,7.307537893357903,0.04133486747741699,5,10.0,0.0
wine,AnnealedNN,2.2115044135898163,6.930103158121015,0.0406498908996582,5,10.0,1.0
wine,AnnealedNN,2.0185392407439453,10.608091507647744,0.038352012634277344,5,10.0,2.0
wine,AnnealedNN,2.124912303256669,2.713166567380807,0.037835121154785156,5,10.0,3.0
wine,AnnealedNN,2.055806213934565,5.504260312672898,0.03904271125793457,5,10.0,4.0
breast_cancer,AnnealedNN,5.791570883656368,7.231448934083456,0.033966064453125,5,10.0,0.0
breast_cancer,AnnealedNN,1.4606807275704814,5.8172258858131,0.03292107582092285,5,10.0,1.0
breast_cancer,AnnealedNN,3.477439016204654,4.706186081453633,0.03325796127319336,5,10.0,2.0
breast_cancer,AnnealedNN,2.0335153515231528,7.8033265105404706,0.03710818290710449,5,10.0,3.0
breast_cancer,AnnealedNN,1.935214297246606,5.211353447395412,0.033040761947631836,5,10.0,4.0
heart,AnnealedNN,7.711827650399946,6.906114485499053,0.05175971984863281,5,10.0,0.0
heart,AnnealedNN,3.4222989182025736,3.780705332449805,0.04548382759094238,5,10.0,1.0
heart,AnnealedNN,3.981835563934786,4.634344168245828,0.04196310043334961,5,10.0,2.0
heart,AnnealedNN,3.7115747746609706,10.425493365595965,0.05183887481689453,5,10.0,3.0
heart,AnnealedNN,7.205392514637407,15.490301330157582,0.047894954681396484,5,10.0,4.0
iris,AnnealedNN,1.7633290798803716,1.890126233539659,0.03173017501831055,5,10.0,0.0
iris,AnnealedNN,2.1702544178232963,3.0429758779914815,0.02849602699279785,5,10.0,1.0
iris,AnnealedNN,10.636402106601526,13.79966069713793,0.026320219039916992,5,10.0,2.0
iris,AnnealedNN,1.943711423464632,4.462223112926058,0.026232004165649414,5,10.0,3.0
